,postalCode,addressRegion,streetAddress,NA,bed,bath,sqft,price_per_sqrt,CND,NA,lot_size,built,on_site,NA,price,link,HOA,img,City,Region,Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude,Unnamed: 7,imgs_to_train
412,94114,CA,56 Danvers Street,,2.0,2.0,1326.0,1203.0,CND,,,1900.0,48,,1595000,https://www.ziprealty.com/property/56-DANVERS-ST-SAN-FRANCISCO-CA-94114/83629333/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/32/443290_180.jpg,SF,Eureka Valley/Dolores Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/32/90/_P/443290_P01.jpg']
413,94114,CA,67 Clarendon Avenue,,3.0,3.0,3054.0,851.0,SFR,,2200.0,1981.0,55,,2599000,https://www.ziprealty.com/property/67-CLARENDON-AVE-SAN-FRANCISCO-CA-94114/10613520/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/86/438619_180.jpg,SF,Clarendon Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/86/19/_P/438619_P01.jpg']
414,94114,CA,358 Roosevelt Way,,2.0,2.0,,,CND,,,1963.0,61,,1029000,https://www.ziprealty.com/property/358-Roosevelt-Way-San-Francisco-CA-94114/87620724/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/28/442817_180.jpg,SF,Corona Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/28/17/_P/442817_P01.jpg']
415,94114,CA,61 Saturn Street,,3.0,3.0,2028.0,838.0,SFR,,2186.0,1951.0,62,,1699000,https://www.ziprealty.com/property/61-SATURN-ST-SAN-FRANCISCO-CA-94114/10611880/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/20/442025_180.jpg,SF,Corona Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/20/25/_P/442025_P01.jpg']
416,94114,CA,653 Dolores Street,,3.0,3.0,5350.0,1213.0,CND,,,1916.0,68,,6490000,https://www.ziprealty.com/property/653-Dolores-St-San-Francisco-CA-94110/87593711/detail,,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/25/442558_180.jpg,SF,Mission Dolores,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/25/58/_P/442558_P01.jpg']
417,94114,CA,4650 18th Street,,4.0,5.0,3150.0,824.0,SFR,,1507.0,2005.0,69,,2595000,https://www.ziprealty.com/property/4650-18TH-ST-SAN-FRANCISCO-CA-94114/10612282/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/25/442526_180.jpg,SF,Eureka Valley/Dolores Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/25/26/_P/442526_P01.jpg']
418,94114,CA,4058-4062 17th Street #4062,,2.0,2.0,,,CND,,,1900.0,69,,1300000,https://www.ziprealty.com/property/link/M-442410-CABCREIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/24/442410_180.jpg,SF,Corona Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/24/10/_P/442410_P01.jpg']
419,94114,CA,3751 21st Street,,3.0,1.0,,,SFR,,2848.0,1910.0,85,,2595000,https://www.ziprealty.com/property/3751-21ST-ST-SAN-FRANCISCO-CA-94114/10631678/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/18/441849_180.jpg,SF,Eureka Valley/Dolores Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/18/49/_P/441849_P01.jpg']
420,94114,CA,714 Douglass Street,,,,2787.0,459.0,MFR,,2495.0,1900.0,89,,1280000,https://www.ziprealty.com/property/714-DOUGLASS-ST-SAN-FRANCISCO-CA-94114/10615639/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/02/440263_180.jpg,SF,Noe Valley,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/02/63/_P/440263_P01.jpg']
421,94114,CA,222-224 Liberty Street,,,,3624.0,966.0,MFR,,2848.0,1935.0,99,,3500000,https://www.ziprealty.com/property/link/M-441482-CABCREIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/14/441482_180.jpg,SF,Eureka Valley/Dolores Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/14/82/_P/441482_P01.jpg']
422,94114,CA,112-116 Eureka Street,,,,3150.0,619.0,MFR,,3123.0,1910.0,109,,1950000,https://www.ziprealty.com/property/112-Eureka-St-_UNIT_116-San-Francisco-CA-94114/87465507/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/11/441170_180.jpg,SF,Eureka Valley/Dolores Heights,94114.0,San Francisco,California,CA,San Francisco,37.7587,-122.433,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/11/70/_P/441170_P01.jpg']
423,94115,CA,2655 Bush Street #327,,2.0,2.0,974.0,1293.0,CND,,,2016.0,2,,1259000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_327-San-Francisco-CA-94115/87955905/detail,797.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/51/445112_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/51/12/_P/445112_P01.jpg']
424,94115,CA,2655 Bush Street #117,,1.0,2.0,793.0,1209.0,TWN,,,2016.0,2,,959000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_117-San-Francisco-CA-94115/87955287/detail,762.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/51/445110_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/51/10/_P/445110_P01.jpg']
425,94115,CA,2727 Jackson Street #1,,,1.0,492.0,1421.0,CND,,,1900.0,2,,699000,https://www.ziprealty.com/property/2727-JACKSON-ST-_UNIT_1-SAN-FRANCISCO-CA-94115/79335738/detail,0.0,https://images.static-ziprealty.com/z/20160426171848/images/homes/no-photo-158x119.png,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[]
426,94115,CA,40 Heather Avenue #2,,1.0,1.0,,,CND,,,1950.0,2,,799000,https://www.ziprealty.com/property/40-Heather-Ave-_UNIT_2-San-Francisco-CA-94118/87952951/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445098_180.jpg,SF,Jordan Lake/Laurel Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/98/_P/445098_P01.jpg']
427,94115,CA,1235 Mcallister Street #327,,2.0,2.0,1016.0,885.0,CND,,41262.0,1999.0,5,,898888,https://www.ziprealty.com/property/1235-MCALLISTER-ST-_UNIT_327-SAN-FRANCISCO-CA-94115/10558976/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CAREIL/81/57/68/81576863_180.jpg,SF,Other,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CAREIL/81/57/68/63/_P/81576863_P01.jpg']
428,94115,CA,3196 Pacific Avenue,,6.0,5.0,,,SFR,,2748.0,1900.0,5,,7950000,https://www.ziprealty.com/property/3196-PACIFIC-AVE-SAN-FRANCISCO-CA-94115/10562209/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/444986_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/86/_P/444986_P01.jpg']
429,94115,CA,1930 Eddy Street #105,,2.0,2.0,1097.0,911.0,CND,,,1990.0,5,,999000,https://www.ziprealty.com/property/1930-EDDY-ST-_UNIT_105-SAN-FRANCISCO-CA-94115/10566034/detail,564.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445022_180.jpg,SF,Anza Vista,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/22/_P/445022_P01.jpg']
430,94115,CA,2932 Washington Street,,3.0,2.0,1898.0,1001.0,CND,,,1910.0,5,,1899000,https://www.ziprealty.com/property/2932-Washington-St-San-Francisco-CA-94115/87935611/detail,319.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/444957_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/57/_P/444957_P01.jpg']
431,94115,CA,1942 Sutter Street,,,,2212.0,1265.0,MFR,,3781.0,1874.0,6,,2799000,https://www.ziprealty.com/property/1942-SUTTER-ST-SAN-FRANCISCO-CA-94115/10555678/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/444955_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/55/_P/444955_P01.jpg']
432,94115,CA,1635 Golden Gate Avenue,,2.0,1.0,950.0,1041.0,CND,,,1890.0,6,,989000,https://www.ziprealty.com/property/1635-GOLDEN-GATE-AVE-SAN-FRANCISCO-CA-94115/83937306/detail,372.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/444846_180.jpg,SF,Alamo Square,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/46/_P/444846_P01.jpg']
433,94115,CA,1845 Laguna Street,,3.0,3.0,2850.0,1294.0,SFR,,2188.0,1900.0,7,,3688000,https://www.ziprealty.com/property/1845-LAGUNA-ST-SAN-FRANCISCO-CA-94115/83934085/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/444786_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/86/_P/444786_P01.jpg']
434,94115,CA,1902 Lyon Street #b,,2.0,3.0,1448.0,994.0,TWN,,,1979.0,7,,1440000,https://www.ziprealty.com/property/1902-LYON-ST-_UNIT_B-SAN-FRANCISCO-CA-94115/10563520/detail,511.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/444892_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/92/_P/444892_P01.jpg']
435,94115,CA,2265 California Street,,4.0,4.0,3484.0,1277.0,SFR,,,1906.0,12,,4450000,https://www.ziprealty.com/property/2265-CALIFORNIA-ST-SAN-FRANCISCO-CA-94115/10555175/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/444633_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/33/_P/444633_P01.jpg']
436,94115,CA,1326 Scott Street #30,,3.0,2.0,1270.0,717.0,CND,,,1986.0,12,,910000,https://www.ziprealty.com/property/1326-Scott-St-_UNIT_30-San-Francisco-CA-94115/87892541/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/444768_180.jpg,SF,Western Addition,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/68/_P/444768_P01.jpg']
437,94115,CA,2145 California Street #3,,1.0,1.0,779.0,1000.0,CND,,,1890.0,13,,779000,https://www.ziprealty.com/property/2145-CALIFORNIA-ST-_UNIT_3-SAN-FRANCISCO-CA-94115/10555158/detail,403.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/45/444554_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/45/54/_P/444554_P01.jpg']
438,94115,CA,1431 Baker Street,,,,1500.0,999.0,MFR,,2500.0,1899.0,14,,1499000,https://www.ziprealty.com/property/1431-BAKER-ST-SAN-FRANCISCO-CA-94115/10565218/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/45/444581_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/45/81/_P/444581_P01.jpg']
439,94115,CA,2655 Bush Street #111,,1.0,2.0,980.0,1148.0,TWN,,,2016.0,20,,1125000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_111-San-Francisco-CA-94115/87831535/detail,754.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/444410_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/10/_P/444410_P01.jpg']
440,94115,CA,2655 Bush Street #216,,1.0,1.0,713.0,1261.0,CND,,,2016.0,20,,899000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_216-San-Francisco-CA-94115/87836203/detail,675.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/444406_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/06/_P/444406_P01.jpg']
441,94115,CA,2655 Bush Street #127,,2.0,2.0,974.0,1155.0,CND,,,2016.0,20,,1125000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_127-San-Francisco-CA-94115/87831073/detail,740.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/444402_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/02/_P/444402_P01.jpg']
442,94115,CA,2655 Bush Street #128,,2.0,2.0,1024.0,1259.0,CND,,,2016.0,20,,1289000,https://www.ziprealty.com/property/2655-BUSH-ST-_UNIT_128-SAN-FRANCISCO-CA-94115/87483838/detail,751.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/444403_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/03/_P/444403_P01.jpg']
443,94115,CA,1905 Laguna Street #307,,,1.0,535.0,322.0,CND,,,1924.0,23,,172139,https://www.ziprealty.com/property/1905-LAGUNA-ST-_UNIT_307-SAN-FRANCISCO-CA-94115/10555153/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/444245_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/45/_P/444245_P01.jpg']
444,94115,CA,3234 Washington Street #5,,4.0,4.0,2520.0,1052.0,CND,,,1970.0,26,,2650000,https://www.ziprealty.com/property/3234-WASHINGTON-ST-_UNIT_5-SAN-FRANCISCO-CA-94115/81021851/detail,890.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/41/444137_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/41/37/_P/444137_P01.jpg']
445,94115,CA,1310 Fillmore Street #405,,1.0,1.0,827.0,1087.0,CND,,,2007.0,27,,899000,https://www.ziprealty.com/property/1310-FILLMORE-ST-_UNIT_405-SAN-FRANCISCO-CA-94115/10558020/detail,572.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/444061_180.jpg,SF,Western Addition,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/61/_P/444061_P01.jpg']
446,94115,CA,2655 Bush Street #301,,3.0,2.0,1600.0,1355.0,CND,,,2016.0,27,,2167300,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_301-San-Francisco-CA-94115/87777637/detail,895.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/444092_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/92/_P/444092_P01.jpg']
447,94115,CA,2655 Bush Street #430,,2.0,2.0,1149.0,1392.0,CND,,,2016.0,27,,1599000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_430-San-Francisco-CA-94115/87777003/detail,782.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/444091_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/91/_P/444091_P01.jpg']
448,94115,CA,2710 California Street,,5.0,4.0,,,SFR,,3436.0,1900.0,27,,5650000,https://www.ziprealty.com/property/2710-CALIFORNIA-ST-SAN-FRANCISCO-CA-94115/10564022/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/444041_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/41/_P/444041_P01.jpg']
449,94115,CA,2475 Clay Street,,3.0,4.0,2423.0,1649.0,TWN,,,2016.0,30,,3995000,https://www.ziprealty.com/property/2475-Clay-St-San-Francisco-CA-94115/87752087/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/39/443920_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/39/20/_P/443920_P01.jpg']
450,94115,CA,2470 Broadway Street,,5.0,5.0,3851.0,1944.0,SFR,,3920.0,1910.0,30,,7488000,https://www.ziprealty.com/property/2470-BROADWAY-ST-SAN-FRANCISCO-CA-94115/10552067/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/443364_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[]
451,94115,CA,2185 Bush Street #315,,2.0,2.0,1246.0,1042.0,CND,,,1984.0,33,,1298000,https://www.ziprealty.com/property/2185-BUSH-ST-_UNIT_315-SAN-FRANCISCO-CA-94115/84793910/detail,771.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/38/443823_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/38/23/_P/443823_P01.jpg']
452,94115,CA,821 Broderick Street,,,,6792.0,479.0,MFR,,2625.0,1908.0,40,,3250000,https://www.ziprealty.com/property/821-BRODERICK-ST-SAN-FRANCISCO-CA-94115/85495447/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/443599_180.jpg,SF,North Panhandle,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/99/_P/443599_P01.jpg']
453,94115,CA,1527 Ofarrell Street,,3.0,2.0,1800.0,777.0,CND,,,1900.0,41,,1399000,https://www.ziprealty.com/property/1527-OFARRELL-ST-SAN-FRANCISCO-CA-94115/10557901/detail,458.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/34/443453_180.jpg,SF,Western Addition,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/34/53/_P/443453_P01.jpg']
454,94115,CA,1235 Mcallister Street #327,,2.0,2.0,1016.0,885.0,CND,,,1999.0,41,,898888,https://www.ziprealty.com/property/1235-MCALLISTER-ST-_UNIT_327-SAN-FRANCISCO-CA-94115/10558976/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/443503_180.jpg,SF,Western Addition,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/03/_P/443503_P01.jpg']
455,94115,CA,1329 Pierce Street #7,,1.0,1.0,856.0,746.0,CND,,,1927.0,47,,639000,https://www.ziprealty.com/property/1329-PIERCE-ST-_UNIT_7-SAN-FRANCISCO-CA-94115/10557929/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/443345_180.jpg,SF,Western Addition,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/45/_P/443345_P01.jpg']
456,94115,CA,3010 Sacramento Street #3,,2.0,1.0,,,CND,,,1960.0,47,,995000,https://www.ziprealty.com/property/3010-SACRAMENTO-ST-_UNIT_3-SAN-FRANCISCO-CA-94115/86998195/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/443188_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/88/_P/443188_P01.jpg']
457,94115,CA,1798 Mcallister Street,,,,4362.0,617.0,MFR,,2191.0,1900.0,47,,2690000,https://www.ziprealty.com/property/1798-McAllister-St-San-Francisco-CA-94115/87671590/detail,0.0,https://images.static-ziprealty.com/z/20160426171848/images/homes/no-photo-158x119.png,SF,North Panhandle,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[]
458,94115,CA,1735 Lyon Street,,4.0,4.0,4400.0,1091.0,SFR,,4400.0,1902.0,48,,4800000,https://www.ziprealty.com/property/1735-LYON-ST-SAN-FRANCISCO-CA-94115/85428510/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/443312_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/12/_P/443312_P01.jpg']
459,94115,CA,224 Presidio Avenue,,5.0,5.0,4610.0,1258.0,SFR,,2961.0,1902.0,48,,5800000,https://www.ziprealty.com/property/224-PRESIDIO-AVE-SAN-FRANCISCO-CA-94115/10563173/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/17/441795_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/17/95/_P/441795_P01.jpg']
460,94115,CA,2655 Bush Street #225,,2.0,2.0,899.0,1267.0,CND,,,2016.0,52,,1139000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_225-San-Francisco-CA-94115/87654462/detail,720.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/443115_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/15/_P/443115_P01.jpg']
461,94115,CA,2655 Bush Street #206,,2.0,2.0,1311.0,1299.0,CND,,,2016.0,52,,1702400,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_206-San-Francisco-CA-94115/87654465/detail,749.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/443116_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/16/_P/443116_P01.jpg']
462,94115,CA,2655 Bush Street #230,,2.0,2.0,1149.0,1297.0,CND,,,2016.0,52,,1490000,https://www.ziprealty.com/property/2655-Bush-St-_UNIT_230-San-Francisco-CA-94115/87654463/detail,782.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/443117_180.jpg,SF,Lower Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/31/17/_P/443117_P01.jpg']
463,94115,CA,2345 Jackson Street #4,,1.0,1.0,786.0,1080.0,CND,,,1917.0,68,,849000,https://www.ziprealty.com/property/2345-JACKSON-ST-_UNIT_4-SAN-FRANCISCO-CA-94115/79335698/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/25/442567_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/25/67/_P/442567_P01.jpg']
464,94115,CA,3051-3055 California Street,,4.0,4.0,2047.0,865.0,TWN,,,1900.0,75,,1770000,https://www.ziprealty.com/property/3051-CALIFORNIA-ST-_UNIT_3055-SAN-FRANCISCO-CA-94115/84237585/detail,433.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/21/442105_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/21/05/_P/442105_P01.jpg']
465,94115,CA,2635 Broadway,,4.0,5.0,3060.0,2696.0,SFR,,3733.0,1969.0,84,,8250000,https://www.ziprealty.com/property/2635-BROADWAY-ST-SAN-FRANCISCO-CA-94115/10562148/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/09/440959_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/09/59/_P/440959_P01.jpg']
466,94115,CA,2263-2269 Sacramento Street,,,,9880.0,901.0,MFR,,7444.0,1900.0,185,,8900000,https://www.ziprealty.com/property/2263-SACRAMENTO-ST-_UNIT_2269-SAN-FRANCISCO-CA-94115/87232951/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/95/439521_180.jpg,SF,Pacific Heights,94115.0,San Francisco,California,CA,San Francisco,37.7856,-122.4358,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/95/21/_P/439521_P01.jpg']
